text,subject_label,subject_conf,tactic_label,tactic_conf
"if c_n is bipartite, it contains no odd cycle. hence, there exists a path between any two vertices in a connected h. therefore, by the pigeonhole principle, there exist two vertices with the same degree.",5,0.7440911876685691,-1,0.3822043899683382
"for all x3, if x3 in u and u subset d, then x3 in d.",11,0.8254104687245687,-1,0.2380908030031178
"for all n in n, there exists t such that n = 9t.",-1,0.13739297714288734,0,0.5496314864453992
"let f: r^n  implies  r^n be linear; then f(x + b) = f(x) + t(b). hence, x / r = r / x under commutativity.",-1,0.22119044987784933,0,0.44715674591126325
"by the pigeonhole principle, there exist two vertices with the same degree. therefore, there exists infinitely many primes greater than 26.",-1,0.2935135092487263,-1,0.3822043899683382
"for all s9, if p(s9) then q(s9). therefore, if c_n is bipartite, it contains no odd cycle.",-1,0.2643606286240185,0,0.44715674591126325
"let us fix parameters sigma and theta in (8, 36).",-1,0.08333333333333333,-1,0.14285714285714288
"if t4 divides m3 and m3 divides 46, then t4 divides 46. hence, eigenvalues of a triangular matrix are its diagonal entries.",-1,0.28784913373008025,0,0.44715674591126325
"if k1 divides q and q divides 27, then k1 divides 27.",-1,0.2923387778605431,-1,0.2380908030031178
"by the mean value theorem, there exists c in (14, 21) such that f'(c) = (f(21) - f(14)) / (21 - 14).",-1,0.13739297714288734,-1,0.34425219580108696
"the gcd(r, t3) can be expressed as a linear combination of r and t3.",-1,0.3145975585707564,-1,0.14285714285714288
"if a function is differentiable at t8, it is continuous at t8.",9,0.5649521210320599,-1,0.14285714285714288
"by contradiction: assume not p, derive a contradiction, conclude p. moreover, the gcd(u, v2) can be expressed as a linear combination of u and v2.",-1,0.372472978380816,1,0.646505984397099
"(g union t) complement = g complement intersection t complement . moreover, chebyshev’s inequality bounds tail probabilities via variance.",7,0.5294989362013061,-1,0.14285714285714288
"by the pigeonhole principle, there exist two vertices with the same degree. therefore, there exists k such that p(k) and not q(k).",-1,0.2643606286240185,5,0.7839262653573001
"for all t, if t in a and a subset b, then t in b. therefore, the gcd(d3, u) can be expressed as a linear combination of d3 and u. therefore, there exists infinitely many primes greater than 5.",10,0.5615326766815121,0,0.49611039488863173
"the gcd(q4, a) can be expressed as a linear combination of q4 and a. also, the derivative of a sum is the sum of derivatives. therefore, chebyshev’s inequality bounds tail probabilities via variance.",10,0.6235261629297689,-1,0.29498745578750446
"g \ u = g intersection u complement . hence, for all k2, if k2 in v and v subset g, then k2 in g.",11,0.8394332801871464,0,0.6552073577062585
"let h: r^2  implies  r^2 be linear; then h(t + m) = g(t) + h(m). hence, for all r8, if p(r8) then q(r8). therefore, expectation is linear even when variables are not independent.",10,0.7221330950366652,0,0.44715674591126325
"the gcd(m, x) can be expressed as a linear combination of m and x. moreover, (w union w) complement = w complement intersection w complement . also, if n is invertible, then det(n) not equal 0.",10,0.5308701452817834,-1,0.2380908030031178
"expectation is linear even when variables are not independent. therefore, assume standard smoothness; details are routine.",7,0.5160298776766287,-1,0.29498745578750446
there exists r1 such that p(r1) and not q(r1).,7,0.45089980632630694,5,0.7944320264248652
"the derivative of a sum is the sum of derivatives. also, chebyshev’s inequality bounds tail probabilities via variance.",-1,0.36041130370520547,-1,0.14285714285714288
"the rank-nullity theorem implies dim(ker(f)) + dim(im(h)) = dim(r^3). moreover, the null space of a matrix equals the set of solutions to pa = 0. hence, there exists a path between any two vertices in a connected h.",1,0.8923876683411115,0,0.49611039488863173
"for all u in q, there exists r such that u = 3r. also, by the mean value theorem, there exists c in (17, 10) such that f'(c) = (f(10) - f(17)) / (10 - 17).",-1,0.13739297714288734,-1,0.3057931168813066
"let h: c^n  implies  c^n be linear; then t(y + q) = t(y) + f(q). also, if p is invertible, then det(p) not equal 0. also, there exists q such that p(q) and not q(q).",10,0.8203965047927888,5,0.6774269480056236
"by contradiction: assume not p, derive a contradiction, conclude p. moreover, let g: r^n  implies  r^n be linear; then f(x4 + v) = t(x4) + f(v).",-1,0.3625970164701608,1,0.5686927545792654
"(p  implies  q) is logically equivalent to ( not q  implies   not p). hence, there exists infinitely many primes greater than 25.",10,0.45229864650263374,0,0.9172436898193457
"if m is invertible, then det(m) not equal 0. hence, by contradiction: assume not p, derive a contradiction, conclude p.",10,0.6077197654295459,0,0.4464510506097254
existential instantiation introduces a fresh witness y7.,-1,0.08333333333333333,-1,0.14285714285714288
"let p_n be a simple graph with 44 vertices; then the sum of degrees is even. also, if p_n is connected, there exists a spanning tree of p_n.",5,0.8073659347188107,-1,0.34425219580108696
"for all w in r, there exists n5 such that w = 26n5. hence, the gcd(d, y) can be expressed as a linear combination of d and y.",-1,0.2935135092487263,0,0.49611039488863173
let f: c^n  implies  c^n be linear; then f(b + w) = h(b) + g(w).,-1,0.22119044987784933,-1,0.2380908030031178
"for all y9, if y9 in t and t subset d, then y9 in d.",11,0.8254104687245687,-1,0.2380908030031178
"if n3 and t are independent, then p(n3 intersection t) = p(n3) p(t).",7,0.8572778367124905,-1,0.2380908030031178
"if g is connected, there exists a spanning tree of g. hence, var(x) = e[x^2] - (e[x])^2.",5,0.830872851153479,-1,0.3822043899683382
"(p  implies  q) is logically equivalent to ( not q  implies   not p). also, the gcd(p2, m) can be expressed as a linear combination of p2 and m.",-1,0.372472978380816,0,0.6518763018632654
"f intersection (f union u) = (f intersection f) union (f intersection u). therefore, there exists w such that p(w) and not q(w). also, existential instantiation introduces a fresh witness b6.",7,0.5700373377192495,5,0.7839262653573001
"the gcd(k, c8) can be expressed as a linear combination of k and c8.",-1,0.3145975585707564,-1,0.14285714285714288
there exists p6 such that p(p6) and not q(p6).,7,0.45089980632630694,5,0.7944320264248652
"the null space of a matrix equals the set of solutions to mt9 = 0. moreover, by the pigeonhole principle, there exist two vertices with the same degree.",1,0.467275966065432,-1,0.14285714285714288
"(p  implies  q) is logically equivalent to ( not q  implies   not p). moreover, chebyshev’s inequality bounds tail probabilities via variance.",10,0.6193611768869924,0,0.6518763018632654
"the gcd(w7, m4) can be expressed as a linear combination of w7 and m4.",-1,0.3145975585707564,-1,0.14285714285714288
let f: r^2  implies  r^2 be linear; then g(v + c3) = g(v) + g(c3).,-1,0.22119044987784933,-1,0.2380908030031178
"for all q2 in r, there exists b such that q2 = 9b. therefore, existential instantiation introduces a fresh witness z. moreover, the gcd(b4, w2) can be expressed as a linear combination of b4 and w2.",-1,0.2935135092487263,0,0.49611039488863173
"(s union d) complement = s complement intersection d complement . also, the null space of a matrix equals the set of solutions to md5 = 0.",-1,0.36946714767014693,-1,0.14285714285714288
"consider the mapping h with unknown regularity. moreover, assume standard smoothness; details are routine.",-1,0.24510332989977784,-1,0.14285714285714288
"if g is bipartite, it contains no odd cycle. therefore, c \ a = c intersection a complement . therefore, for all z, if z in c and c subset s, then z in s.",-1,0.29190007911296556,0,0.44715674591126325
e intersection (b union h) = (e intersection b) union (e intersection h).,-1,0.25127493930232064,-1,0.14285714285714288
"var(x) = e[x^2] - (e[x])^2. therefore, eigenvalues of a triangular matrix are its diagonal entries.",-1,0.23619811590026146,-1,0.29498745578750446
"the rank-nullity theorem implies dim(ker(f)) + dim(im(f)) = dim(r^n). hence, for all n, if n in u and u subset g, then n in g.",10,0.7371222805443624,0,0.6552073577062585
"there exists infinitely many primes greater than 7. hence, the null space of a matrix equals the set of solutions to pc = 0. also, the derivative of a sum is the sum of derivatives.",-1,0.3449272066978137,-1,0.3822043899683382
"by the pigeonhole principle, there exist two vertices with the same degree. also, if n is invertible, then det(n) not equal 0.",-1,0.39238888554066015,-1,0.2380908030031178
"by the mean value theorem, there exists c in (12, 14) such that f'(c) = (f(14) - f(12)) / (14 - 12).",-1,0.13739297714288734,-1,0.34425219580108696
"there exists u such that p(u) and not q(u). therefore, existential instantiation introduces a fresh witness n3. moreover, existential instantiation introduces a fresh witness d.",7,0.45089980632630694,5,0.7839262653573001
"by the mean value theorem, there exists c in (5, 40) such that f'(c) = (f(40) - f(5)) / (40 - 5). also, if k divides d4 and d4 divides 41, then k divides 41.",-1,0.2622082664807506,-1,0.3057931168813066
"the null space of a matrix equals the set of solutions to na = 0. hence, expectation is linear even when variables are not independent.",11,0.47404543186997844,-1,0.29498745578750446
"d is prime implies d has no nontrivial divisors. hence, there exists a path between any two vertices in a connected h.",6,0.4290671692046441,0,0.49611039488863173
existential instantiation introduces a fresh witness r6.,-1,0.08333333333333333,-1,0.14285714285714288
"expectation is linear even when variables are not independent. also, d intersection (d union h) = (d intersection d) union (d intersection h).",7,0.6062353132711882,-1,0.14285714285714288
"f \ v = f intersection v complement . moreover, (b union s) complement = b complement intersection s complement .",-1,0.25127493930232064,-1,0.14285714285714288
"for all p in r, there exists a such that p = 34a. hence, (p  implies  q) is logically equivalent to ( not q  implies   not p).",-1,0.3625970164701608,0,0.9747586906216413
"let us fix parameters sigma and phi in (2, 36). also, if x divides r and r divides 50, then x divides 50.",-1,0.2622082664807506,-1,0.2380908030031178
"by the law of total probability, p(a) = σ p(a|b_i)p(b_i). therefore, consider the mapping h with unknown regularity. also, the null space of a matrix equals the set of solutions to nd = 0.",7,0.41109202236391285,-1,0.29498745578750446
"for all p in n, there exists t such that p = 1t. therefore, boundary conditions are omitted for brevity.",5,0.48856845406767885,0,0.49611039488863173
"if k_n is bipartite, it contains no odd cycle. hence, there exists s such that p(s) and not q(s).",-1,0.2643606286240185,5,0.7839262653573001
"by contradiction: assume not p, derive a contradiction, conclude p. therefore, the null space of a matrix equals the set of solutions to nu = 0.",1,0.578361818391839,1,0.5311389375583656
"expectation is linear even when variables are not independent. therefore, if a function is differentiable at t, it is continuous at t.",10,0.5774404118681248,-1,0.29498745578750446
"chebyshev’s inequality bounds tail probabilities via variance. therefore, the null space of a matrix equals the set of solutions to mz = 0.",11,0.485608902325127,-1,0.29498745578750446
"there exists k such that p(k) and not q(k). also, by contradiction: assume not p, derive a contradiction, conclude p.",10,0.6107052663429355,0,0.8877205610864876
"by contradiction: assume not p, derive a contradiction, conclude p. therefore, there exists a bijection between s and u under certain conditions.",-1,0.3625970164701608,0,0.46229028999100297
"integration by parts: ∫ u dv = uv - ∫ v du. therefore, let h be a simple graph with 32 vertices; then the sum of degrees is even.",-1,0.26723559246389483,-1,0.29498745578750446
"if n is invertible, then det(n) not equal 0. moreover, the null space of a matrix equals the set of solutions to ns = 0.",1,0.8566864927388288,-1,0.2380908030031178
"expectation is linear even when variables are not independent. moreover, b \ v = b intersection v complement . therefore, (e union b) complement = e complement intersection b complement .",7,0.6062353132711882,-1,0.29498745578750446
v intersection (w union h) = (v intersection w) union (v intersection h).,-1,0.25127493930232064,-1,0.14285714285714288
"var(x) = e[x^2] - (e[x])^2. also, chebyshev’s inequality bounds tail probabilities via variance.",7,0.7893344811237564,-1,0.14285714285714288
"there exists t2 such that p(t2) and not q(t2). moreover, there exists infinitely many primes greater than 22.",10,0.44232871836028465,5,0.7944320264248652
"var(x) = e[x^2] - (e[x])^2. moreover, there exists a bijection between h and u under certain conditions.",7,0.45089980632630694,-1,0.34425219580108696
the null space of a matrix equals the set of solutions to mt2 = 0.,-1,0.36946714767014693,-1,0.14285714285714288
"(p  implies  q) is logically equivalent to ( not q  implies   not p). moreover, let us fix parameters delta and beta in (38, 32). also, if a series of continuous functions converges uniformly, the limit is continuous.",3,0.8118115813063453,0,0.6518763018632654
"integration by parts: ∫ u dv = uv - ∫ v du. moreover, consider the mapping h with unknown regularity.",-1,0.26723559246389483,-1,0.14285714285714288
"(b union t) complement = b complement intersection t complement . moreover, var(x) = e[x^2] - (e[x])^2. therefore, the derivative of a sum is the sum of derivatives.",-1,0.3486501430311143,-1,0.29498745578750446
"x - c = c * x under commutativity. therefore, if c_n is bipartite, it contains no odd cycle.",-1,0.24510332989977784,-1,0.29498745578750446
"w is prime implies w has no nontrivial divisors. moreover, the null space of a matrix equals the set of solutions to mz = 0.",1,0.4625407779939103,-1,0.2380908030031178
"boundary conditions are omitted for brevity. also, if s and r are independent, then p(s intersection r) = p(s) p(r).",7,0.6105990264434628,-1,0.2380908030031178
"for all t in q, there exists a such that t = 32a.",-1,0.13739297714288734,-1,0.3057931168813066
"(p  implies  q) is logically equivalent to ( not q  implies   not p). hence, s \ b = s intersection b complement .",-1,0.33885419083154955,0,0.8480531152743317
"there exists infinitely many primes greater than 4. moreover, the gcd(y, m) can be expressed as a linear combination of y and m. also, there exists a bijection between u and c under certain conditions.",-1,0.2935135092487263,-1,0.34425219580108696
"if u and s are independent, then p(u intersection s) = p(u) p(s).",7,0.8572778367124905,-1,0.2380908030031178
"let g: r^2  implies  r^2 be linear; then f(r + s) = f(r) + t(s). therefore, expectation is linear even when variables are not independent.",10,0.6193611768869924,0,0.44715674591126325
"d \ a = d intersection a complement . also, eigenvalues of a triangular matrix are its diagonal entries.",-1,0.36946714767014693,-1,0.14285714285714288
"there exists infinitely many primes greater than 24. therefore, t \ c = t intersection c complement .",-1,0.2514450221157794,-1,0.3822043899683382
"chebyshev’s inequality bounds tail probabilities via variance. therefore, integration by parts: ∫ u dv = uv - ∫ v du. moreover, there exists a such that p(a) and not q(a).",7,0.8187970999684313,5,0.7839262653573001
"d - z = z * d under commutativity. therefore, eigenvalues of a triangular matrix are its diagonal entries.",-1,0.3050935183750707,-1,0.29498745578750446
"(s union c) complement = s complement intersection c complement . hence, b2 * n1 = n1 + b2 under commutativity.",-1,0.25127493930232064,-1,0.29498745578750446
"the gcd(m, z) can be expressed as a linear combination of m and z. also, eigenvalues of a triangular matrix are its diagonal entries.",6,0.4883587100732158,-1,0.14285714285714288
"if p and p1 are independent, then p(p intersection p1) = p(p) p(p1). moreover, z1 is prime implies z1 has no nontrivial divisors.",10,0.873898406492196,-1,0.2380908030031178
"if a function is differentiable at k, it is continuous at k. also, the derivative of a sum is the sum of derivatives.",9,0.5649521210320599,-1,0.14285714285714288
"let t: c^n  implies  c^n be linear; then f(q + y) = h(q) + t(y). moreover, the gcd(d, c) can be expressed as a linear combination of d and c.",-1,0.3086516145434186,-1,0.2380908030031178
"for all c in q, there exists z such that c = 29z. therefore, for all z in q, there exists r such that z = 4r.",-1,0.13739297714288734,0,0.49611039488863173
"the rank-nullity theorem implies dim(ker(f)) + dim(im(h)) = dim(c^n). hence, c \ c = c intersection c complement .",-1,0.36625845696734993,0,0.44715674591126325
"if y6 and r are independent, then p(y6 intersection r) = p(y6) p(r).",7,0.8572778367124905,-1,0.2380908030031178
"existential instantiation introduces a fresh witness c. hence, for all z, if z in e and e subset c, then z in c. therefore, t intersection (e union u) = (t intersection e) union (t intersection u).",11,0.8254104687245687,0,0.44715674591126325
"the derivative of a sum is the sum of derivatives. hence, g intersection (e union v) = (g intersection e) union (g intersection v).",-1,0.39696141429276854,-1,0.29498745578750446
"if m3 divides n and n divides 21, then m3 divides 21. therefore, let g be a simple graph with 12 vertices; then the sum of degrees is even.",-1,0.2935135092487263,0,0.44715674591126325
(s union c) complement = s complement intersection c complement .,-1,0.25127493930232064,-1,0.14285714285714288
"(p  implies  q) is logically equivalent to ( not q  implies   not p). also, there exists s5 such that p(s5) and not q(s5).",10,0.6107052663429355,0,0.9360107395774914
"integration by parts: ∫ u dv = uv - ∫ v du. hence, there exists a bijection between b and h under certain conditions.",-1,0.21540930620479679,-1,0.3822043899683382
"if n is invertible, then det(n) not equal 0. hence, expectation is linear even when variables are not independent.",10,0.6250761146192437,0,0.44715674591126325
"if n divides m and m divides 26, then n divides 26.",-1,0.2622082664807506,-1,0.2380908030031178
"by the law of total probability, p(a) = σ p(a|b_i)p(b_i). also, if a series of continuous functions converges uniformly, the limit is continuous.",10,0.5134623705190005,-1,0.14285714285714288
"the gcd(s, y) can be expressed as a linear combination of s and y.",-1,0.3145975585707564,-1,0.14285714285714288
"if x divides c8 and c8 divides 12, then x divides 12. therefore, the gcd(s, y) can be expressed as a linear combination of s and y.",-1,0.2935135092487263,0,0.44715674591126325
"there exists u such that p(u) and not q(u). moreover, by contradiction: assume not p, derive a contradiction, conclude p.",10,0.6107052663429355,0,0.8877205610864876
"there exists infinitely many primes greater than 30. therefore, let k_n be a simple graph with 37 vertices; then the sum of degrees is even.",-1,0.2935135092487263,-1,0.3822043899683382
"for all t in q, there exists p such that t = 20p.",-1,0.13739297714288734,-1,0.3057931168813066
"for all y in r, there exists k such that y = 36k.",-1,0.13739297714288734,-1,0.3057931168813066
"if a function is differentiable at m, it is continuous at m. moreover, w intersection (w union b) = (w intersection w) union (w intersection b).",9,0.5568379679376284,-1,0.14285714285714288
the null space of a matrix equals the set of solutions to px4 = 0.,-1,0.36946714767014693,-1,0.14285714285714288
"let us fix parameters sigma and delta in (7, 36).",-1,0.3811714463658258,-1,0.14285714285714288
"eigenvalues of a triangular matrix are its diagonal entries. hence, let f: c^n  implies  c^n be linear; then f(x + b7) = f(x) + g(b7).",1,0.4720964734968951,0,0.44715674591126325
"by the mean value theorem, there exists c in (36, 41) such that f'(c) = (f(41) - f(36)) / (41 - 36).",-1,0.13739297714288734,-1,0.34425219580108696
"for all t in r, there exists s such that t = 35s. moreover, for all n in z, there exists q such that n = 40q. hence, the gcd(r, s) can be expressed as a linear combination of r and s.",-1,0.2935135092487263,0,0.7372800364670844
"there exists k such that p(k) and not q(k). also, by the mean value theorem, there exists c in (10, 24) such that f'(c) = (f(24) - f(10)) / (24 - 10).",7,0.45089980632630694,5,0.7944320264248652
"existential instantiation introduces a fresh witness k. moreover, f intersection (e union v) = (f intersection e) union (f intersection v). therefore, if h is connected, there exists a spanning tree of h.",5,0.7952354842784463,-1,0.3822043899683382
"if p is invertible, then det(p) not equal 0. hence, by the mean value theorem, there exists c in (36, 28) such that f'(c) = (f(28) - f(36)) / (28 - 36).",10,0.40500818603642824,0,0.49611039488863173
"for all d3, if d3 in t and t subset w, then d3 in w. therefore, integration by parts: ∫ u dv = uv - ∫ v du.",11,0.5932242305980928,0,0.44715674591126325
there exists a bijection between d and g under certain conditions.,-1,0.13739297714288734,-1,0.34425219580108696
"the null space of a matrix equals the set of solutions to my1 = 0. hence, (e union b) complement = e complement intersection b complement .",-1,0.36946714767014693,-1,0.29498745578750446
(b union t) complement = b complement intersection t complement .,-1,0.25127493930232064,-1,0.14285714285714288
"there exists a bijection between u and d under certain conditions. moreover, there exists infinitely many primes greater than 30.",-1,0.2622082664807506,-1,0.34425219580108696
u intersection (b union w) = (u intersection b) union (u intersection w).,-1,0.25127493930232064,-1,0.14285714285714288
"there exists y9 such that p(y9) and not q(y9). moreover, the rank-nullity theorem implies dim(ker(g)) + dim(im(f)) = dim(r^3).",10,0.8203965047927888,5,0.6774269480056236
"expectation is linear even when variables are not independent. hence, let t: c^n  implies  c^n be linear; then t(r + m) = f(r) + g(m).",10,0.6193611768869924,0,0.44715674591126325
w - w = w + w under commutativity.,-1,0.08333333333333333,-1,0.14285714285714288
"let g be a simple graph with 5 vertices; then the sum of degrees is even. also, var(x) = e[x^2] - (e[x])^2.",-1,0.19105219084254307,-1,0.14285714285714288
"the rank-nullity theorem implies dim(ker(f)) + dim(im(f)) = dim(r^n). also, var(x) = e[x^2] - (e[x])^2.",10,0.6889485749384231,-1,0.2380908030031178
"for all x in q, there exists q1 such that x = 42q1.",-1,0.13739297714288734,-1,0.3057931168813066
"by the mean value theorem, there exists c in (7, 38) such that f'(c) = (f(38) - f(7)) / (38 - 7). therefore, by the pigeonhole principle, there exist two vertices with the same degree.",-1,0.23901421548022087,-1,0.3822043899683382
"expectation is linear even when variables are not independent. therefore, if h is connected, there exists a spanning tree of h.",5,0.8126252695101142,-1,0.3822043899683382
"existential instantiation introduces a fresh witness u. moreover, if d divides r and r divides 20, then d divides 20.",-1,0.2622082664807506,-1,0.2380908030031178
"by the pigeonhole principle, there exist two vertices with the same degree. moreover, integration by parts: ∫ u dv = uv - ∫ v du.",-1,0.26723559246389483,-1,0.14285714285714288
"var(x) = e[x^2] - (e[x])^2. also, by the law of total probability, p(a) = σ p(a|b_i)p(b_i). therefore, by the mean value theorem, there exists c in (3, 11) such that f'(c) = (f(11) - f(3)) / (11 - 3).",7,0.8209254467116305,-1,0.3822043899683382
c \ f = c intersection f complement .,-1,0.25127493930232064,-1,0.14285714285714288
"the gcd(p, k3) can be expressed as a linear combination of p and k3. moreover, the null space of a matrix equals the set of solutions to nv = 0.",6,0.8635090929837991,-1,0.14285714285714288
"(p  implies  q) is logically equivalent to ( not q  implies   not p). hence, existential instantiation introduces a fresh witness z3.",-1,0.3625970164701608,0,0.8480531152743317
"if g is connected, there exists a spanning tree of g. therefore, integration by parts: ∫ u dv = uv - ∫ v du.",5,0.8098683272482694,-1,0.3822043899683382
"for all c, if p(c) then q(c). moreover, by the pigeonhole principle, there exist two vertices with the same degree. also, there exists a8 such that p(a8) and not q(a8).",-1,0.2643606286240185,5,0.6774269480056236
"integration by parts: ∫ u dv = uv - ∫ v du. therefore, for all d7 in z, there exists d such that d7 = 37d.",-1,0.21540930620479679,0,0.49611039488863173
"if a series of continuous functions converges uniformly, the limit is continuous. therefore, v intersection (e union e) = (v intersection e) union (v intersection e).",9,0.5562110228743952,-1,0.29498745578750446
"boundary conditions are omitted for brevity. therefore, the rank-nullity theorem implies dim(ker(h)) + dim(im(f)) = dim(r^n).",10,0.559101225002139,0,0.44715674591126325
"if t and p1 are independent, then p(t intersection p1) = p(t) p(p1).",7,0.8572778367124905,-1,0.2380908030031178
existential instantiation introduces a fresh witness c1.,-1,0.08333333333333333,-1,0.14285714285714288
"for all c9, if p(c9) then q(c9).",7,0.45089980632630694,-1,0.2380908030031178
"let us fix parameters tau and alpha in (42, 43).",-1,0.08333333333333333,-1,0.14285714285714288
"the gcd(w2, d) can be expressed as a linear combination of w2 and d. therefore, if k_n is bipartite, it contains no odd cycle.",-1,0.3145975585707564,-1,0.29498745578750446
"c intersection (h union c) = (c intersection h) union (c intersection c). hence, by the pigeonhole principle, there exist two vertices with the same degree.",-1,0.19442950801304446,-1,0.29498745578750446
"expectation is linear even when variables are not independent. moreover, w intersection (w union h) = (w intersection w) union (w intersection h).",7,0.6062353132711882,-1,0.14285714285714288
"if a function is differentiable at z, it is continuous at z. also, var(x) = e[x^2] - (e[x])^2.",9,0.421415493787368,-1,0.14285714285714288
"expectation is linear even when variables are not independent. moreover, if p_n is bipartite, it contains no odd cycle.",-1,0.2943234618140897,-1,0.14285714285714288
"let p_n be a simple graph with 45 vertices; then the sum of degrees is even. moreover, the derivative of a sum is the sum of derivatives.",-1,0.3411164181856229,-1,0.14285714285714288
"let us fix parameters tau and zeta in (41, 41). also, assume standard smoothness; details are routine. also, let k_n be a simple graph with 29 vertices; then the sum of degrees is even.",-1,0.24510332989977784,-1,0.14285714285714288
"the null space of a matrix equals the set of solutions to mt = 0. therefore, if k_n is bipartite, it contains no odd cycle.",1,0.467275966065432,-1,0.29498745578750446
"integration by parts: ∫ u dv = uv - ∫ v du. also, r / r = r + r under commutativity.",-1,0.29875788909960455,-1,0.14285714285714288
"the gcd(v, q) can be expressed as a linear combination of v and q.",-1,0.3145975585707564,-1,0.14285714285714288
"by the law of total probability, p(a) = σ p(a|b_i)p(b_i). also, chebyshev’s inequality bounds tail probabilities via variance. therefore, s4 is prime implies s4 has no nontrivial divisors.",10,0.8240840836936937,0,0.44715674591126325
"let us fix parameters psi and epsilon in (19, 27).",-1,0.3811714463658258,-1,0.14285714285714288
"there exists a path between any two vertices in a connected k_n. hence, integration by parts: ∫ u dv = uv - ∫ v du.",5,0.7425501477148226,-1,0.3822043899683382
c4 is prime implies c4 has no nontrivial divisors.,-1,0.3086335985826879,-1,0.2380908030031178
"the gcd(r, k) can be expressed as a linear combination of r and k.",-1,0.3145975585707564,-1,0.14285714285714288
(c union u) complement = c complement intersection u complement .,-1,0.25127493930232064,-1,0.14285714285714288
"let c_n be a simple graph with 27 vertices; then the sum of degrees is even. moreover, if s divides q4 and q4 divides 25, then s divides 25. moreover, eigenvalues of a triangular matrix are its diagonal entries.",6,0.47660588037648244,-1,0.2380908030031178
"consider the mapping f with unknown regularity. moreover, a \ g = a intersection g complement . also, boundary conditions are omitted for brevity.",5,0.5320643811801036,-1,0.14285714285714288
"if c_n is bipartite, it contains no odd cycle. also, let g: c^n  implies  c^n be linear; then f(d + v3) = f(d) + g(v3).",-1,0.33147097578404233,-1,0.2380908030031178
"if p divides q1 and q1 divides 42, then p divides 42.",-1,0.2622082664807506,-1,0.2380908030031178
"by the mean value theorem, there exists c in (41, 43) such that f'(c) = (f(43) - f(41)) / (43 - 41).",-1,0.13739297714288734,-1,0.34425219580108696
"the gcd(y4, k5) can be expressed as a linear combination of y4 and k5. hence, the gcd(c, q) can be expressed as a linear combination of c and q.",6,0.5631253723556399,-1,0.29498745578750446
"for all u in r, there exists d such that u = 41d.",-1,0.13739297714288734,-1,0.3057931168813066
"by the law of total probability, p(a) = σ p(a|b_i)p(b_i). also, the null space of a matrix equals the set of solutions to pz2 = 0.",7,0.5816382326231558,-1,0.14285714285714288
"expectation is linear even when variables are not independent. also, there exists t7 such that p(t7) and not q(t7). also, there exists infinitely many primes greater than 2.",10,0.48568179182646704,5,0.7944320264248652
"b is prime implies b has no nontrivial divisors. hence, var(x) = e[x^2] - (e[x])^2.",10,0.5921934164418854,0,0.44715674591126325
"the gcd(q, p) can be expressed as a linear combination of q and p.",-1,0.3145975585707564,-1,0.14285714285714288
"if a function is differentiable at r, it is continuous at r. hence, (p  implies  q) is logically equivalent to ( not q  implies   not p).",9,0.4471259820369389,0,0.8480531152743317
"m is prime implies m has no nontrivial divisors. moreover, eigenvalues of a triangular matrix are its diagonal entries. also, let us fix parameters sigma and theta in (32, 10).",-1,0.29208260999831975,-1,0.2380908030031178
"the gcd(d, n) can be expressed as a linear combination of d and n. also, if a series of continuous functions converges uniformly, the limit is continuous.",9,0.434979350537734,-1,0.14285714285714288
"boundary conditions are omitted for brevity. moreover, for all s3 in z, there exists n such that s3 = 33n.",5,0.48856845406767885,-1,0.3057931168813066
"if m is invertible, then det(m) not equal 0. therefore, f intersection (s union u) = (f intersection s) union (f intersection u).",-1,0.386330396605272,0,0.44715674591126325
"the rank-nullity theorem implies dim(ker(h)) + dim(im(h)) = dim(r^n). moreover, the null space of a matrix equals the set of solutions to nz3 = 0.",1,0.8506668202411187,-1,0.2380908030031178
"the gcd(c, m7) can be expressed as a linear combination of c and m7. therefore, chebyshev’s inequality bounds tail probabilities via variance. hence, integration by parts: ∫ u dv = uv - ∫ v du.",-1,0.26536795276953407,-1,0.29498745578750446
"let us fix parameters zeta and zeta in (16, 30).",-1,0.08333333333333333,-1,0.14285714285714288
"expectation is linear even when variables are not independent. therefore, let us fix parameters eta and sigma in (46, 32). moreover, there exists a bijection between e and a under certain conditions.",7,0.5160298776766287,-1,0.3822043899683382
"by the mean value theorem, there exists c in (32, 32) such that f'(c) = (f(32) - f(32)) / (32 - 32).",-1,0.13739297714288734,-1,0.34425219580108696
"by the mean value theorem, there exists c in (12, 20) such that f'(c) = (f(20) - f(12)) / (20 - 12). therefore, w \ f = w intersection f complement .",-1,0.27303167144268287,-1,0.3822043899683382
"the gcd(d5, u) can be expressed as a linear combination of d5 and u. also, if r and z are independent, then p(r intersection z) = p(r) p(z).",10,0.606275514650858,-1,0.2380908030031178
"there exists infinitely many primes greater than 50. therefore, var(x) = e[x^2] - (e[x])^2.",10,0.44232871836028465,-1,0.3822043899683382
"there exists a bijection between h and c under certain conditions. therefore, for all r1 in r, there exists v such that r1 = 3v.",-1,0.13739297714288734,0,0.49611039488863173
"chebyshev’s inequality bounds tail probabilities via variance. hence, f intersection (d union s) = (f intersection d) union (f intersection s).",7,0.5294989362013061,-1,0.29498745578750446
let t: c^n  implies  c^n be linear; then h(v2 + u9) = f(v2) + t(u9).,-1,0.22119044987784933,-1,0.2380908030031178
"if c3 divides v and v divides 14, then c3 divides 14.",-1,0.2622082664807506,-1,0.2380908030031178
